Data,Dia da semana,Mes,Ano,Feriado,Cargo,Regime de trabalho,Salario Base,Salario Bruto,Valor_HE_por_hora,Hora_inicio,Hora_fim,qtd_HE,HE_retorno,Tipo_HE
2020-01-01,Quarta-feira,Janeiro,2020,Confraternizacao Universal,COD,Folga,3.225751769,4.35476488815,0.0241931382675,07:00:00,12:00:00,5.0,Receber,Folga
2020-01-02,Quinta-feira,Janeiro,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-01-03,Sexta-feira,Janeiro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,15:30:00,19:30:00,4.0,Receber,Jornada Estendida
2020-01-04,Sábado,Janeiro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,15:30:00,19:30:00,4.0,Receber,Jornada Estendida
2020-01-05,Domingo,Janeiro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,15:30:00,19:30:00,4.0,Receber,Jornada Estendida
2020-01-06,Segunda-feira,Janeiro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-01-07,Terça-feira,Janeiro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-01-08,Quarta-feira,Janeiro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-01-09,Quinta-feira,Janeiro,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-01-10,Sexta-feira,Janeiro,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-01-11,Sábado,Janeiro,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-01-12,Domingo,Janeiro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-01-13,Segunda-feira,Janeiro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-01-14,Terça-feira,Janeiro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-01-15,Quarta-feira,Janeiro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-01-16,Quinta-feira,Janeiro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-01-17,Sexta-feira,Janeiro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,15:30:00,19:30:00,4.0,Receber,Jornada Estendida
2020-01-18,Sábado,Janeiro,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,12:30:00,15:30:00,3.0,Receber,Folga
2020-01-18,Sábado,Janeiro,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,07:00:00,12:00:00,5.0,Receber,Folga
2020-01-19,Domingo,Janeiro,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,12:30:00,15:30:00,3.0,Receber,Folga
2020-01-19,Domingo,Janeiro,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,07:00:00,12:00:00,5.0,Receber,Folga
2020-01-20,Segunda-feira,Janeiro,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-01-21,Terça-feira,Janeiro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-01-22,Quarta-feira,Janeiro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-01-23,Quinta-feira,Janeiro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,15:30:00,19:30:00,4.0,Receber,Jornada Estendida
2020-01-24,Sexta-feira,Janeiro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,15:30:00,19:30:00,4.0,Receber,Jornada Estendida
2020-01-25,Sábado,Janeiro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,15:30:00,19:30:00,4.0,Receber,Jornada Estendida
2020-01-26,Domingo,Janeiro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,15:30:00,19:30:00,4.0,Receber,Jornada Estendida
2020-01-27,Segunda-feira,Janeiro,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,06:30:00,12:30:00,6.0,Receber,Folga
2020-01-27,Segunda-feira,Janeiro,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,13:00:00,15:30:00,2.5,Receber,Folga
2020-01-28,Terça-feira,Janeiro,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-01-29,Quarta-feira,Janeiro,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-01-30,Quinta-feira,Janeiro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-01-31,Sexta-feira,Janeiro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-02-01,Sábado,Fevereiro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-02-02,Domingo,Fevereiro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-02-03,Segunda-feira,Fevereiro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-02-04,Terça-feira,Fevereiro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-02-05,Quarta-feira,Fevereiro,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-02-06,Quinta-feira,Fevereiro,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-02-07,Sexta-feira,Fevereiro,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-02-08,Sábado,Fevereiro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-02-09,Domingo,Fevereiro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-02-10,Segunda-feira,Fevereiro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-02-11,Terça-feira,Fevereiro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-02-12,Quarta-feira,Fevereiro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-02-13,Quinta-feira,Fevereiro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-02-14,Sexta-feira,Fevereiro,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-02-15,Sábado,Fevereiro,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-02-16,Domingo,Fevereiro,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-02-17,Segunda-feira,Fevereiro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-02-18,Terça-feira,Fevereiro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-02-19,Quarta-feira,Fevereiro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-02-20,Quinta-feira,Fevereiro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-02-21,Sexta-feira,Fevereiro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-02-22,Sábado,Fevereiro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-02-23,Domingo,Fevereiro,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,05:30:00,11:00:00,5.5,Receber,Folga
2020-02-23,Domingo,Fevereiro,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,11:30:00,15:30:00,4.0,Compensar,Folga
2020-02-24,Segunda-feira,Fevereiro,2020,Carnaval,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-02-25,Terça-feira,Fevereiro,2020,Quarta-feira de cinzas,COD,Folga,3.225751769,4.35476488815,0.0241931382675,07:00:00,12:00:00,5.0,Receber,Folga
2020-02-25,Terça-feira,Fevereiro,2020,Quarta-feira de cinzas,COD,Folga,3.225751769,4.35476488815,0.0241931382675,12:30:00,15:30:00,3.0,Receber,Folga
2020-02-26,Quarta-feira,Fevereiro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-02-27,Quinta-feira,Fevereiro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-02-28,Sexta-feira,Fevereiro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-02-29,Sábado,Fevereiro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-03-01,Domingo,Março,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-03-02,Segunda-feira,Março,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-03-03,Terça-feira,Março,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-03-04,Quarta-feira,Março,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,07:00:00,12:00:00,5.0,Receber,Folga
2020-03-04,Quarta-feira,Março,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,12:30:00,15:30:00,3.0,Receber,Folga
2020-03-05,Quinta-feira,Março,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,07:00:00,12:00:00,5.0,Receber,Folga
2020-03-05,Quinta-feira,Março,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,12:30:00,15:30:00,3.0,Receber,Folga
2020-03-06,Sexta-feira,Março,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-03-07,Sábado,Março,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-03-08,Domingo,Março,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-03-09,Segunda-feira,Março,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-03-10,Terça-feira,Março,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-03-11,Quarta-feira,Março,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-03-12,Quinta-feira,Março,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-03-13,Sexta-feira,Março,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-03-14,Sábado,Março,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-03-15,Domingo,Março,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-03-16,Segunda-feira,Março,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-03-17,Terça-feira,Março,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-03-18,Quarta-feira,Março,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-03-19,Quinta-feira,Março,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-03-20,Sexta-feira,Março,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-03-21,Sábado,Março,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-03-22,Domingo,Março,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-03-23,Segunda-feira,Março,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-03-24,Terça-feira,Março,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-03-25,Quarta-feira,Março,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-03-26,Quinta-feira,Março,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-03-27,Sexta-feira,Março,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-03-28,Sábado,Março,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-03-29,Domingo,Março,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-03-30,Segunda-feira,Março,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-03-31,Terça-feira,Março,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-04-01,Quarta-feira,Abril,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-04-02,Quinta-feira,Abril,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-04-03,Sexta-feira,Abril,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-04-04,Sábado,Abril,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-04-05,Domingo,Abril,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-04-06,Segunda-feira,Abril,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-04-07,Terça-feira,Abril,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-04-08,Quarta-feira,Abril,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-04-09,Quinta-feira,Abril,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-04-10,Sexta-feira,Abril,2020,Paixao de Cristo,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-04-11,Sábado,Abril,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-04-12,Domingo,Abril,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-04-13,Segunda-feira,Abril,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-04-14,Terça-feira,Abril,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-04-15,Quarta-feira,Abril,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-04-16,Quinta-feira,Abril,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-04-17,Sexta-feira,Abril,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-04-18,Sábado,Abril,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-04-19,Domingo,Abril,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,07:00:00,12:30:00,5.5,Receber,Folga
2020-04-19,Domingo,Abril,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,13:00:00,15:30:00,2.5,Receber,Folga
2020-04-20,Segunda-feira,Abril,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-04-21,Terça-feira,Abril,2020,Tiradentes,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-04-22,Quarta-feira,Abril,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-04-23,Quinta-feira,Abril,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-04-24,Sexta-feira,Abril,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-04-25,Sábado,Abril,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-04-26,Domingo,Abril,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-04-27,Segunda-feira,Abril,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-04-28,Terça-feira,Abril,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-04-29,Quarta-feira,Abril,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-04-30,Quinta-feira,Abril,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-05-01,Sexta-feira,Maio,2020,Dia do Trabalho,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-05-02,Sábado,Maio,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-05-03,Domingo,Maio,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-05-04,Segunda-feira,Maio,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-05-05,Terça-feira,Maio,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-05-06,Quarta-feira,Maio,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-05-07,Quinta-feira,Maio,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-05-08,Sexta-feira,Maio,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-05-09,Sábado,Maio,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-05-10,Domingo,Maio,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-05-11,Segunda-feira,Maio,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-05-12,Terça-feira,Maio,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-05-13,Quarta-feira,Maio,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-05-14,Quinta-feira,Maio,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-05-15,Sexta-feira,Maio,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-05-16,Sábado,Maio,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-05-17,Domingo,Maio,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-05-18,Segunda-feira,Maio,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-05-19,Terça-feira,Maio,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-05-20,Quarta-feira,Maio,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-05-21,Quinta-feira,Maio,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-05-22,Sexta-feira,Maio,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-05-23,Sábado,Maio,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-05-24,Domingo,Maio,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-05-25,Segunda-feira,Maio,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-05-26,Terça-feira,Maio,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-05-27,Quarta-feira,Maio,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-05-28,Quinta-feira,Maio,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-05-29,Sexta-feira,Maio,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-05-30,Sábado,Maio,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-05-31,Domingo,Maio,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-06-01,Segunda-feira,Junho,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-06-02,Terça-feira,Junho,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-06-03,Quarta-feira,Junho,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-06-04,Quinta-feira,Junho,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-06-05,Sexta-feira,Junho,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-06-06,Sábado,Junho,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-06-07,Domingo,Junho,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-06-08,Segunda-feira,Junho,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-06-09,Terça-feira,Junho,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-06-10,Quarta-feira,Junho,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-06-11,Quinta-feira,Junho,2020,Corpus Christi,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-06-12,Sexta-feira,Junho,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-06-13,Sábado,Junho,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-06-14,Domingo,Junho,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-06-15,Segunda-feira,Junho,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-06-16,Terça-feira,Junho,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-06-17,Quarta-feira,Junho,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-06-18,Quinta-feira,Junho,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-06-19,Sexta-feira,Junho,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-06-20,Sábado,Junho,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-06-21,Domingo,Junho,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-06-22,Segunda-feira,Junho,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-06-23,Terça-feira,Junho,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-06-24,Quarta-feira,Junho,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-06-25,Quinta-feira,Junho,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-06-26,Sexta-feira,Junho,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-06-27,Sábado,Junho,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-06-28,Domingo,Junho,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-06-29,Segunda-feira,Junho,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-06-30,Terça-feira,Junho,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-07-01,Quarta-feira,Julho,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-07-02,Quinta-feira,Julho,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-07-03,Sexta-feira,Julho,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-07-04,Sábado,Julho,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-07-05,Domingo,Julho,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-07-06,Segunda-feira,Julho,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-07-07,Terça-feira,Julho,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-07-08,Quarta-feira,Julho,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-07-09,Quinta-feira,Julho,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-07-10,Sexta-feira,Julho,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-07-11,Sábado,Julho,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-07-12,Domingo,Julho,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-07-13,Segunda-feira,Julho,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-07-14,Terça-feira,Julho,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-07-15,Quarta-feira,Julho,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-07-16,Quinta-feira,Julho,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-07-17,Sexta-feira,Julho,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
