Data;Nome do Feriado;Feriado;Cargo;Regime de trabalho;Salario Base;Salario Bruto;ValorHE/Hora
20/02/2015;-;Nao;Eletricista;Trabalho;1819,72;2365,64;11,83
21/02/2015;-;Nao;Eletricista;Folga;1819,72;2365,64;11,83
22/02/2015;-;Nao;Eletricista;Folga;1819,72;2365,64;11,83
23/02/2015;-;Nao;Eletricista;Trabalho;1819,72;2365,64;11,83
24/02/2015;-;Nao;Eletricista;Trabalho;1819,72;2365,64;11,83
25/02/2015;-;Nao;Eletricista;Trabalho;1819,72;2365,64;11,83
26/02/2015;-;Nao;Eletricista;Trabalho;1819,72;2365,64;11,83
27/02/2015;-;Nao;Eletricista;Trabalho;1819,72;2365,64;11,83
28/02/2015;-;Nao;Eletricista;Folga;1819,72;2365,64;11,83
01/03/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
02/03/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
03/03/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
04/03/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
05/03/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
06/03/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
07/03/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
08/03/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
09/03/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
10/03/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
11/03/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
12/03/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
13/03/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
14/03/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
15/03/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
16/03/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
17/03/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
18/03/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
19/03/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
20/03/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
21/03/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
22/03/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
23/03/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
24/03/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
25/03/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
26/03/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
27/03/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
28/03/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
29/03/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
30/03/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
31/03/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
01/04/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
02/04/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
03/04/2015;Paixão de Cristo;Sim;Eletricista;Trabalho;1874,31;2436,6;12,18
04/04/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
05/04/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
06/04/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
07/04/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
08/04/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
09/04/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
10/04/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
11/04/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
12/04/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
13/04/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
14/04/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
15/04/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
16/04/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
17/04/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
18/04/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
19/04/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
20/04/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
21/04/2015;Tiradentes;Sim;Eletricista;Trabalho;1874,31;2436,6;12,18
22/04/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
23/04/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
24/04/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
25/04/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
26/04/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
27/04/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
28/04/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
29/04/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
30/04/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
01/05/2015;Dia do Trabalho;Sim;Eletricista;Trabalho;1874,31;2436,6;12,18
02/05/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
03/05/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
04/05/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
05/05/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
06/05/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
07/05/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
08/05/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
09/05/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
10/05/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
11/05/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
12/05/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
13/05/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
14/05/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
15/05/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
16/05/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
17/05/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
18/05/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
19/05/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
20/05/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
21/05/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
22/05/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
23/05/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
24/05/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
25/05/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
26/05/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
27/05/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
28/05/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
29/05/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
30/05/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
31/05/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
01/06/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
02/06/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
03/06/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
04/06/2015;Corpus Christi;Sim;Eletricista;Trabalho;1874,31;2436,6;12,18
05/06/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
06/06/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
07/06/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
08/06/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
09/06/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
10/06/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
11/06/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
12/06/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
13/06/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
14/06/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
15/06/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
16/06/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
17/06/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
18/06/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
19/06/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
20/06/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
21/06/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
22/06/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
23/06/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
24/06/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
25/06/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
26/06/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
27/06/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
28/06/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
29/06/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
30/06/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
01/07/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
02/07/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
03/07/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
04/07/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
05/07/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
06/07/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
07/07/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
08/07/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
09/07/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
10/07/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
11/07/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
12/07/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
13/07/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
14/07/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
15/07/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
16/07/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
17/07/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
18/07/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
19/07/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
20/07/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
21/07/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
22/07/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
23/07/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
24/07/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
25/07/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
26/07/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
27/07/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
28/07/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
29/07/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
30/07/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
31/07/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
01/08/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
02/08/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
03/08/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
04/08/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
05/08/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
06/08/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
07/08/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
08/08/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
09/08/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
10/08/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
11/08/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
12/08/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
13/08/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
14/08/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
15/08/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
16/08/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
17/08/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
18/08/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
19/08/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
20/08/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
21/08/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
22/08/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
23/08/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
24/08/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
25/08/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
26/08/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
27/08/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
28/08/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
29/08/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
30/08/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
31/08/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
01/09/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
02/09/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
03/09/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
04/09/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
05/09/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
06/09/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
07/09/2015;Independência do Brasil;Sim;Eletricista;Trabalho;1874,31;2436,6;12,18
08/09/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
09/09/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
10/09/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
11/09/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
12/09/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
13/09/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
14/09/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
15/09/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
16/09/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
17/09/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
18/09/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
19/09/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
20/09/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
21/09/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
22/09/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
23/09/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
24/09/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
25/09/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
26/09/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
27/09/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
28/09/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
29/09/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
30/09/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
01/10/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
02/10/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
03/10/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
04/10/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
05/10/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
06/10/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
07/10/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
08/10/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
09/10/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
10/10/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
11/10/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
12/10/2015;Nossa Sr.a Aparecida - Padroeira do Brasil;Sim;Eletricista;Trabalho;1874,31;2436,6;12,18
13/10/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
14/10/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
15/10/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
16/10/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
17/10/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
18/10/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
19/10/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
20/10/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
21/10/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
22/10/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
23/10/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
24/10/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
25/10/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
26/10/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
27/10/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
28/10/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
29/10/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
30/10/2015;-;Nao;Eletricista;Trabalho;1874,31;2436,6;12,18
31/10/2015;-;Nao;Eletricista;Folga;1874,31;2436,6;12,18
01/11/2015;-;Nao;Eletricista;Folga;2067,93;2688,31;13,44
02/11/2015;Finados;Sim;Eletricista;Trabalho;2067,93;2688,31;13,44
03/11/2015;-;Nao;Eletricista;Trabalho;2067,93;2688,31;13,44
04/11/2015;-;Nao;Eletricista;Trabalho;2067,93;2688,31;13,44
05/11/2015;-;Nao;Eletricista;Trabalho;2067,93;2688,31;13,44
06/11/2015;-;Nao;Eletricista;Trabalho;2067,93;2688,31;13,44
07/11/2015;-;Nao;Eletricista;Folga;2067,93;2688,31;13,44
08/11/2015;-;Nao;Eletricista;Folga;2067,93;2688,31;13,44
09/11/2015;-;Nao;Eletricista;Trabalho;2067,93;2688,31;13,44
10/11/2015;-;Nao;Eletricista;Trabalho;2067,93;2688,31;13,44
11/11/2015;-;Nao;Eletricista;Trabalho;2067,93;2688,31;13,44
12/11/2015;-;Nao;Eletricista;Trabalho;2067,93;2688,31;13,44
13/11/2015;-;Nao;Eletricista;Trabalho;2067,93;2688,31;13,44
14/11/2015;-;Nao;Eletricista;Folga;2067,93;2688,31;13,44
15/11/2015;Proclamação da República;Sim;Eletricista;Folga;2067,93;2688,31;13,44
16/11/2015;-;Nao;Eletricista;Trabalho;2067,93;2688,31;13,44
17/11/2015;-;Nao;Eletricista;Trabalho;2067,93;2688,31;13,44
18/11/2015;-;Nao;Eletricista;Trabalho;2067,93;2688,31;13,44
19/11/2015;-;Nao;Eletricista;Trabalho;2067,93;2688,31;13,44
20/11/2015;-;Nao;Eletricista;Trabalho;2067,93;2688,31;13,44
21/11/2015;-;Nao;Eletricista;Folga;2067,93;2688,31;13,44
22/11/2015;-;Nao;Eletricista;Folga;2067,93;2688,31;13,44
23/11/2015;-;Nao;Eletricista;Trabalho;2067,93;2688,31;13,44
24/11/2015;-;Nao;Eletricista;Trabalho;2067,93;2688,31;13,44
25/11/2015;-;Nao;Eletricista;Trabalho;2067,93;2688,31;13,44
26/11/2015;-;Nao;Eletricista;Trabalho;2067,93;2688,31;13,44
27/11/2015;-;Nao;Eletricista;Trabalho;2067,93;2688,31;13,44
28/11/2015;-;Nao;Eletricista;Folga;2067,93;2688,31;13,44
29/11/2015;-;Nao;Eletricista;Folga;2067,93;2688,31;13,44
30/11/2015;-;Nao;Eletricista;Trabalho;2067,93;2688,31;13,44
01/12/2015;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
02/12/2015;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
03/12/2015;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
04/12/2015;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
05/12/2015;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
06/12/2015;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
07/12/2015;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
08/12/2015;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
09/12/2015;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
10/12/2015;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
11/12/2015;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
12/12/2015;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
13/12/2015;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
14/12/2015;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
15/12/2015;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
16/12/2015;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
17/12/2015;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
18/12/2015;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
19/12/2015;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
20/12/2015;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
21/12/2015;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
22/12/2015;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
23/12/2015;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
24/12/2015;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
25/12/2015;Natal;Sim;Eletricista;Trabalho;2132,06;2771,68;13,86
26/12/2015;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
27/12/2015;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
28/12/2015;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
29/12/2015;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
30/12/2015;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
31/12/2015;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
01/01/2016;Confraternização Universal;Sim;Eletricista;Trabalho;2132,06;2771,68;13,86
02/01/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
03/01/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
04/01/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
05/01/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
06/01/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
07/01/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
08/01/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
09/01/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
10/01/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
11/01/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
12/01/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
13/01/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
14/01/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
15/01/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
16/01/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
17/01/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
18/01/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
19/01/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
20/01/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
21/01/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
22/01/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
23/01/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
24/01/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
25/01/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
26/01/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
27/01/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
28/01/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
29/01/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
30/01/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
31/01/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
01/02/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
02/02/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
03/02/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
04/02/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
05/02/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
06/02/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
07/02/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
08/02/2016;Carnaval;Sim;Eletricista;Trabalho;2132,06;2771,68;13,86
09/02/2016;Carnaval;Sim;Eletricista;Trabalho;2132,06;2771,68;13,86
10/02/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
11/02/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
12/02/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
13/02/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
14/02/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
